age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
24, Private,119156, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
56, Private,133819, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private,185556, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,12, United-States, >50K
50, Private,109277, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, Self-emp-inc,36020, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Private,45857, 11th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,36, United-States, <=50K
55, Private,184882, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,50, United-States, >50K
41, State-gov,342834, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Private,234743, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, <=50K
29, Federal-gov,106179, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,1408,40, United-States, <=50K
37, Private,177895, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,5013,0,40, United-States, <=50K
63, ?,257876, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
61, Private,86067, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
64, Private,66634, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,27828,0,50, United-States, >50K
35, Private,138441, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
22, Private,279802, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private,407138, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2936,0,50, Mexico, <=50K
58, Private,31732, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
24, Private,204172, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,48, United-States, <=50K
34, Private,100593, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,6, United-States, <=50K
33, Local-gov,162623, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Self-emp-not-inc,80933, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
17, Private,47425, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
27, Private,107812, Bachelors,13, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, >50K
20, Self-emp-inc,104443, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
52, Private,117496, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,1755,40, United-States, >50K
30, Private,209691, 7th-8th,4, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,314525, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private,190772, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
