age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
22, Private,175431, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
32, Private,228357, Assoc-voc,11, Divorced, Other-service, Unmarried, White, Female,0,0,40, ?, <=50K
72, Self-emp-not-inc,284120, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,109133, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,167336, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, >50K
76, ?,42209, 9th,5, Widowed, ?, Not-in-family, White, Male,0,0,25, United-States, <=50K
37, Private,282951, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,303155, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Private,261899, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States, <=50K
33, Private,168030, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,21, United-States, >50K
53, State-gov,71417, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,239130, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
69, Private,200560, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, <=50K
20, Private,157541, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,27, United-States, <=50K
33, Private,255004, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private,230136, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,60, United-States, >50K
50, Local-gov,124963, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,35, United-States, >50K
22, Private,39615, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private,47678, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
42, Local-gov,281315, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private,176123, HS-grad,9, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
24, ?,165350, HS-grad,9, Separated, ?, Not-in-family, Black, Male,0,0,50, Germany, <=50K
