age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
59, Private,177120, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,288229, Some-college,10, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
39, Private,509060, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private,47932, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,103925, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
44, State-gov,183829, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
51, Private,138852, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
54, Private,188186, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,20, Hungary, <=50K
22, Private,34616, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private,220819, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
31, Federal-gov,281540, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
53, Private,47396, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,141350, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
19, Private,331433, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,32, United-States, <=50K
40, Federal-gov,346532, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
21, Private,241367, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
39, Private,216256, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Italy, >50K
40, Local-gov,153031, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,35, United-States, >50K
36, Private,116138, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
18, Private,193166, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,42, United-States, <=50K
32, Self-emp-inc,275094, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,55, Mexico, >50K
50, Private,81548, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private,167979, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
19, Private,67759, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,43, United-States, <=50K
53, Private,200190, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
49, Private,403112, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,32, United-States, <=50K
40, Private,214891, Bachelors,13, Married-spouse-absent, Transport-moving, Own-child, Other, Male,0,0,45, ?, <=50K
31, Private,142675, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc,88500, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
35, Local-gov,145308, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov,204377, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
43, Self-emp-not-inc,260696, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
51, Private,231181, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,21, United-States, <=50K
54, Private,260052, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
