,Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
28800,28800,45, Private,126889, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1887,60, United-States, >50K
28801,28801,20, ?,401690, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,30, United-States, <=50K
28802,28802,45, Self-emp-inc,117605, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
28803,28803,20, Federal-gov,410446, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male,0,0,20, United-States, <=50K
28804,28804,63, Self-emp-inc,38472, Some-college,10, Widowed, Sales, Not-in-family, White, Female,14084,0,60, United-States, >50K
28805,28805,35, Self-emp-not-inc,335704, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28806,28806,24, Private,70261, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28807,28807,19, Private,47577, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
28808,28808,23, Private,117767, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
28809,28809,34, Private,179641, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
28810,28810,23, ?,343553, 11th,7, Never-married, ?, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28811,28811,36, Self-emp-not-inc,328466, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Mexico, >50K
28812,28812,46, Private,265097, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,5, United-States, <=50K
28813,28813,38, Local-gov,414791, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
28814,28814,55, Local-gov,48055, 12th,8, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28815,28815,27, Private,341672, Some-college,10, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, India, <=50K
28816,28816,48, Private,266764, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
28817,28817,35, Private,233571, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
28818,28818,53, Private,126592, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688,0,40, United-States, >50K
28819,28819,47, Private,70754, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28820,28820,50, Private,138852, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,4650,0,22, United-States, <=50K
28821,28821,32, Private,175856, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28822,28822,40, Private,193494, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
28823,28823,41, Private,104334, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
28824,28824,47, Federal-gov,197332, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28825,28825,21, Private,205844, Some-college,10, Never-married, Sales, Own-child, Black, Female,0,0,25, United-States, <=50K
28826,28826,45, Local-gov,206459, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
