,Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
24900,24900,19, Private,124486, 12th,8, Never-married, Other-service, Own-child, White, Male,0,1602,20, United-States, <=50K
24901,24901,61, ?,202106, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,1902,40, United-States, >50K
24902,24902,61, Private,191417, 9th,5, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,65, United-States, <=50K
24903,24903,21, Private,184543, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24904,24904,45, Private,122206, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24905,24905,38, Private,229015, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
24906,24906,28, Private,130067, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
24907,24907,40, Local-gov,306495, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
24908,24908,32, Private,232855, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
24909,24909,55, Local-gov,171328, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
24910,24910,64, Private,144182, HS-grad,9, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,23, United-States, <=50K
24911,24911,34, Private,102858, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
24912,24912,19, ?,199495, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,60, United-States, <=50K
24913,24913,58, Private,209438, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
24914,24914,46, Private,74895, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,55, United-States, <=50K
24915,24915,44, Private,184378, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24916,24916,31, Private,446512, Some-college,10, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
24917,24917,31, Federal-gov,113688, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
