,Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
6600,6600,44, Private,216116, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
6601,6601,62, Private,200922, 7th-8th,4, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
6602,6602,40, Private,153372, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
6603,6603,41, Private,406603, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,6, Iran, <=50K
6604,6604,23, Local-gov,248344, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
6605,6605,48, Private,240629, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, >50K
6606,6606,38, Private,314310, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
6607,6607,37, Private,259785, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
6608,6608,45, Private,127111, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
6609,6609,29, Private,178272, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
6610,6610,66, Local-gov,75134, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
6611,6611,19, Private,195985, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
6612,6612,23, Private,221955, 9th,5, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,39, Mexico, <=50K
6613,6613,34, Private,177675, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
6614,6614,39, Private,182828, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
6615,6615,33, Self-emp-not-inc,270889, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
6616,6616,43, Private,183096, Some-college,10, Separated, Sales, Unmarried, White, Female,0,0,10, United-States, <=50K
6617,6617,27, Private,336951, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
6618,6618,33, State-gov,295589, Some-college,10, Separated, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
6619,6619,26, Private,289980, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, Mexico, <=50K
6620,6620,56, Self-emp-inc,70720, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,27828,0,60, United-States, >50K
6621,6621,46, Private,163352, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, United-States, <=50K
6622,6622,38, Private,190776, Assoc-acdm,12, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
6623,6623,90, Private,313986, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6624,6624,72, Self-emp-inc,473748, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, >50K
6625,6625,20, Private,163003, HS-grad,9, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
6626,6626,29, Private,183061, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
6627,6627,49, Private,123584, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, <=50K
6628,6628,23, Private,120910, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
6629,6629,20, Private,227554, Some-college,10, Married-spouse-absent, Sales, Own-child, Black, Female,0,0,18, United-States, <=50K
6630,6630,57, Private,182677, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,4508,0,40, South, <=50K
6631,6631,46, Private,214955, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
6632,6632,33, Private,209768, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
6633,6633,24, Private,258120, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,55, Jamaica, <=50K
6634,6634,49, Private,110015, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Greece, <=50K
6635,6635,54, Private,152652, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
6636,6636,46, Federal-gov,43206, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,1564,50, United-States, >50K
6637,6637,31, Self-emp-not-inc,114639, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
6638,6638,43, Self-emp-inc,221172, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
6639,6639,18, ?,128538, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,6, United-States, <=50K
6640,6640,19, Private,131615, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
6641,6641,46, Private,353824, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
6642,6642,43, Private,178417, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
6643,6643,58, Private,178644, HS-grad,9, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
6644,6644,43, Self-emp-not-inc,271665, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
6645,6645,37, ?,223732, Some-college,10, Separated, ?, Unmarried, White, Male,0,0,40, United-States, <=50K
6646,6646,21, Federal-gov,169003, 12th,8, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
6647,6647,52, State-gov,338816, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, United-States, >50K
6648,6648,34, Private,506858, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, >50K
6649,6649,28, Private,265628, Assoc-voc,11, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
6650,6650,34, Private,173495, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
6651,6651,29, Private,177413, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
6652,6652,39, Private,31670, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
6653,6653,49, Private,154451, 11th,7, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
6654,6654,35, Private,265535, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Jamaica, >50K
6655,6655,31, Private,118941, Some-college,10, Divorced, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
6656,6656,18, Private,214617, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
6657,6657,47, Local-gov,265097, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,4386,0,40, United-States, >50K
6658,6658,46, Private,276087, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,5013,0,50, United-States, <=50K
6659,6659,43, Private,124692, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
