,Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
6300,6300,30, Self-emp-not-inc,229741, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6301,6301,33, Private,324546, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,39, United-States, <=50K
6302,6302,51, Private,337195, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
6303,6303,58, State-gov,194068, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
6304,6304,22, Private,250647, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States, <=50K
6305,6305,33, Private,477106, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
6306,6306,27, Private,104329, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
6307,6307,35, Private,224566, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
6308,6308,32, Private,169841, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,55, United-States, <=50K
6309,6309,41, Private,42563, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,25, United-States, >50K
6310,6310,37, Private,31368, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6311,6311,17, Private,132755, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
6312,6312,50, Private,279129, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, >50K
6313,6313,31, ?,86143, HS-grad,9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
6314,6314,54, State-gov,44172, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
6315,6315,23, State-gov,93076, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
6316,6316,40, Private,146653, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
6317,6317,29, Private,221366, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,40, Germany, <=50K
6318,6318,38, Private,189404, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,35, ?, <=50K
6319,6319,30, Private,172304, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, <=50K
6320,6320,20, Private,116666, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,8, India, <=50K
6321,6321,43, Self-emp-not-inc,64112, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
6322,6322,25, Private,55718, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,0,25, United-States, <=50K
6323,6323,39, Private,126675, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
6324,6324,48, Private,102112, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
6325,6325,41, Self-emp-not-inc,226505, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
6326,6326,24, Private,211527, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
6327,6327,20, Private,175069, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
6328,6328,25, Private,25249, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
6329,6329,57, Private,73411, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
6330,6330,39, Private,207185, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, Puerto-Rico, >50K
6331,6331,66, Private,127139, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
6332,6332,34, Private,41809, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
6333,6333,36, Private,297449, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,14084,0,40, United-States, >50K
6334,6334,46, Private,141483, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
6335,6335,42, Local-gov,117227, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
6336,6336,46, Private,377401, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,70, Canada, >50K
6337,6337,34, Local-gov,167063, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
6338,6338,43, Private,253759, Some-college,10, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, United-States, <=50K
6339,6339,42, Private,183096, Some-college,10, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
6340,6340,31, Private,269654, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
6341,6341,70, ?,293076, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States, <=50K
6342,6342,32, Private,34104, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
6343,6343,46, Federal-gov,80057, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, >50K
6344,6344,42, Self-emp-inc,369781, 7th-8th,4, Divorced, Craft-repair, Unmarried, White, Male,0,0,25, United-States, <=50K
6345,6345,21, Private,223811, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
6346,6346,24, Private,163053, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
6347,6347,23, Private,189461, HS-grad,9, Never-married, Sales, Other-relative, White, Male,0,0,55, United-States, <=50K
6348,6348,50, Local-gov,145166, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
6349,6349,37, Private,86310, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
6350,6350,19, ?,263224, 11th,7, Never-married, ?, Unmarried, White, Female,0,0,30, United-States, <=50K
6351,6351,44, Federal-gov,280362, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
6352,6352,29, Private,301031, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
6353,6353,30, Private,74966, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,24, United-States, <=50K
6354,6354,36, Private,254493, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, <=50K
