age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
35, Private,82552, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
28, Private,104024, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
66, Self-emp-not-inc,293114, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1409,0,40, United-States, <=50K
72, Private,74141, 9th,5, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,48, United-States, >50K
39, Private,192337, Bachelors,13, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private,262478, HS-grad,9, Never-married, Farming-fishing, Own-child, Black, Male,0,0,30, United-States, <=50K
57, Private,185072, Some-college,10, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, Jamaica, <=50K
24, Private,296045, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,2635,0,38, United-States, <=50K
28, Private,246595, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,70, United-States, <=50K
23, Private,54472, Some-college,10, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Private,331065, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,1408,40, United-States, <=50K
23, Private,161708, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private,264936, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Local-gov,113545, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private,212237, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1740,45, United-States, <=50K
31, Private,170430, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, ?, <=50K
34, Private,173806, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,4865,0,60, United-States, <=50K
57, Federal-gov,370890, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,2258,40, United-States, <=50K
39, Private,505119, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
23, Private,193089, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Local-gov,33432, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
36, Private,103110, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, England, <=50K
32, Private,160362, Some-college,10, Divorced, Other-service, Other-relative, White, Male,0,0,40, Nicaragua, <=50K
35, Private,204621, Assoc-acdm,12, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private,35309, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, ?,154373, Bachelors,13, Never-married, ?, Not-in-family, White, Female,0,0,50, United-States, <=50K
47, Private,194772, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
35, Private,154410, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Federal-gov,220563, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, State-gov,253354, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
32, Private,211699, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1485,40, United-States, >50K
63, Self-emp-not-inc,167501, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051,0,10, United-States, >50K
34, Private,229732, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private,185465, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private,335764, 11th,7, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,35, United-States, <=50K
23, Private,460046, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,42, United-States, <=50K
19, ?,33487, Some-college,10, Never-married, ?, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private,176924, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
49, State-gov,213307, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
