age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
44, Local-gov,196456, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,1669,40, United-States, <=50K
24, Private,111450, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, Private,115289, Some-college,10, Divorced, Sales, Own-child, White, Male,0,1380,70, United-States, <=50K
50, Private,74879, HS-grad,9, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private,117312, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,40, United-States, >50K
58, Private,272902, Bachelors,13, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc,220230, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,48, United-States, <=50K
24, Private,90934, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,55, United-States, <=50K
52, Self-emp-inc,234286, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
46, Private,364548, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,8614,0,40, United-States, >50K
50, Self-emp-inc,283676, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
34, Private,195602, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
40, Private,70761, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
53, Private,142717, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private,124242, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
58, ?,53481, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,70, United-States, <=50K
26, Private,287797, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
22, Private,188274, Assoc-acdm,12, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private,171968, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
78, ?,74795, Assoc-acdm,12, Widowed, ?, Not-in-family, White, Female,0,0,4, United-States, <=50K
36, Private,218490, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Germany, >50K
43, Local-gov,94937, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,28, United-States, <=50K
60, Private,109511, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov,269527, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
50, Self-emp-inc,201689, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,63, ?, >50K
34, Self-emp-not-inc,120672, 7th-8th,4, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,10, United-States, <=50K
46, Private,130779, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov,441542, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
69, Private,114801, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
32, Private,180284, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov,27444, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
61, Private,180382, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3411,0,45, United-States, <=50K
56, Private,143266, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
